accession,start,end,cds_product
CP035239.1,301316,302662,Error: 'ExactPosition' object has no attribute 'position'
CP035239.1,1261329,1259983,Error: 'ExactPosition' object has no attribute 'position'
CP035239.1,680318,678972,Error: 'ExactPosition' object has no attribute 'position'
CP035239.1,474599,473253,Error: 'ExactPosition' object has no attribute 'position'
CP035239.1,318961,317615,Error: 'ExactPosition' object has no attribute 'position'
CP035239.1,1358677,1360023,Error: 'ExactPosition' object has no attribute 'position'
CP035239.1,1990348,1990797,Error: 'ExactPosition' object has no attribute 'position'
AE005672.3,2097085,2095739,Error: 'ExactPosition' object has no attribute 'position'
AE005672.3,1338003,1339349,Error: 'ExactPosition' object has no attribute 'position'
AE005672.3,1499265,1500611,Error: 'ExactPosition' object has no attribute 'position'
AE005672.3,1274184,1272838,Error: 'ExactPosition' object has no attribute 'position'
AE005672.3,1410910,1412256,Error: 'ExactPosition' object has no attribute 'position'
AE005672.3,301056,302402,Error: 'ExactPosition' object has no attribute 'position'
AE005672.3,1261066,1259720,Error: 'ExactPosition' object has no attribute 'position'
AE005672.3,680057,678711,Error: 'ExactPosition' object has no attribute 'position'
AE005672.3,474340,472994,Error: 'ExactPosition' object has no attribute 'position'
AE005672.3,318701,317355,Error: 'ExactPosition' object has no attribute 'position'
AE005672.3,1358413,1359759,Error: 'ExactPosition' object has no attribute 'position'
AE005672.3,1997547,1997996,Error: 'ExactPosition' object has no attribute 'position'
CP137111.1,1710034,1708688,No matching CDS
CP137111.1,1218248,1217847,No matching CDS
CP035253.1,484850,486196,Error: 'ExactPosition' object has no attribute 'position'
CP035253.1,585254,583908,Error: 'ExactPosition' object has no attribute 'position'
CP035253.1,451267,449921,Error: 'ExactPosition' object has no attribute 'position'
CP035253.1,105201,103855,Error: 'ExactPosition' object has no attribute 'position'
CP035253.1,591426,590080,Error: 'ExactPosition' object has no attribute 'position'
CP035253.1,1971533,1971985,Error: 'ExactPosition' object has no attribute 'position'
CP035247.1,1830459,1829113,Error: 'ExactPosition' object has no attribute 'position'
CP035247.1,1072238,1073584,Error: 'ExactPosition' object has no attribute 'position'
CP035247.1,1746320,1744974,Error: 'ExactPosition' object has no attribute 'position'
CP035247.1,1212656,1211310,Error: 'ExactPosition' object has no attribute 'position'
CP035247.1,867495,868841,Error: 'ExactPosition' object has no attribute 'position'
CP035247.1,1008062,1009408,Error: 'ExactPosition' object has no attribute 'position'
CP035247.1,147706,146360,Error: 'ExactPosition' object has no attribute 'position'
CP035247.1,134361,133015,Error: 'ExactPosition' object has no attribute 'position'
CP035247.1,406011,407357,Error: 'ExactPosition' object has no attribute 'position'
CP035247.1,797902,796556,Error: 'ExactPosition' object has no attribute 'position'
CP035247.1,579438,578092,Error: 'ExactPosition' object has no attribute 'position'
CP035247.1,283149,284495,Error: 'ExactPosition' object has no attribute 'position'
CP035247.1,1096969,1095623,Error: 'ExactPosition' object has no attribute 'position'
CP035247.1,1517275,1518621,Error: 'ExactPosition' object has no attribute 'position'
CP035247.1,784757,783411,Error: 'ExactPosition' object has no attribute 'position'
CP035247.1,14398,15744,Error: 'ExactPosition' object has no attribute 'position'
CP035247.1,605230,606576,Error: 'ExactPosition' object has no attribute 'position'
CP035247.1,643397,644743,Error: 'ExactPosition' object has no attribute 'position'
CP035247.1,247496,246150,Error: 'ExactPosition' object has no attribute 'position'
CP035247.1,1438804,1437458,Error: 'ExactPosition' object has no attribute 'position'
CP035247.1,1392443,1393789,Error: 'ExactPosition' object has no attribute 'position'
CP035247.1,264663,263317,Error: 'ExactPosition' object has no attribute 'position'
CP035247.1,316329,317675,Error: 'ExactPosition' object has no attribute 'position'
CP035247.1,1511959,1510613,Error: 'ExactPosition' object has no attribute 'position'
CP035247.1,1010286,1009600,Error: 'ExactPosition' object has no attribute 'position'
CP035247.1,1007897,1007232,Error: 'ExactPosition' object has no attribute 'position'
CP035247.1,1884224,1884676,Error: 'ExactPosition' object has no attribute 'position'
LR216050.1,2030392,2029046,Error: 'ExactPosition' object has no attribute 'position'
LR216050.1,1855669,1854851,Error: 'BeforePosition' object has no attribute 'position'
LR216050.1,1708082,1707618,Error: 'ExactPosition' object has no attribute 'position'
LR216050.1,1891363,1891815,Error: 'ExactPosition' object has no attribute 'position'
CP113115.1,1557588,1556242,Error: 'ExactPosition' object has no attribute 'position'
CP113115.1,2177483,2176137,Error: 'ExactPosition' object has no attribute 'position'
CP113115.1,868905,867559,Error: 'ExactPosition' object has no attribute 'position'
CP113115.1,409538,408192,Error: 'ExactPosition' object has no attribute 'position'
CP113115.1,1448059,1449405,Error: 'ExactPosition' object has no attribute 'position'
CP113115.1,252240,250894,Error: 'ExactPosition' object has no attribute 'position'
CP113115.1,1780624,1779278,Error: 'ExactPosition' object has no attribute 'position'
CP113115.1,560746,562092,Error: 'ExactPosition' object has no attribute 'position'
CP113115.1,1596094,1597440,Error: 'ExactPosition' object has no attribute 'position'
CP113115.1,623878,623426,Error: 'ExactPosition' object has no attribute 'position'
CP113114.1,1143390,1142044,Error: 'ExactPosition' object has no attribute 'position'
CP113114.1,87986,89332,Error: 'ExactPosition' object has no attribute 'position'
CP113114.1,629985,631331,Error: 'ExactPosition' object has no attribute 'position'
CP113114.1,1936676,1938022,Error: 'ExactPosition' object has no attribute 'position'
CP113114.1,273026,274372,Error: 'ExactPosition' object has no attribute 'position'
CP113114.1,1033861,1035207,Error: 'ExactPosition' object has no attribute 'position'
CP113114.1,2247463,2246117,Error: 'ExactPosition' object has no attribute 'position'
CP113114.1,1181842,1183188,Error: 'ExactPosition' object has no attribute 'position'
CP113114.1,1026772,1028070,Error: 'ExactPosition' object has no attribute 'position'
CP113114.1,2184297,2184749,Error: 'ExactPosition' object has no attribute 'position'
CP091450.1,1067035,1065689,Error: 'ExactPosition' object has no attribute 'position'
CP091450.1,1815965,1817311,Error: 'ExactPosition' object has no attribute 'position'
CP091450.1,711518,710172,Error: 'ExactPosition' object has no attribute 'position'
CP091450.1,1312543,1313889,Error: 'ExactPosition' object has no attribute 'position'
CP091450.1,1457046,1455700,Error: 'ExactPosition' object has no attribute 'position'
CP091450.1,1668844,1670190,Error: 'ExactPosition' object has no attribute 'position'
CP091450.1,651200,652546,Error: 'ExactPosition' object has no attribute 'position'
CP091450.1,914131,912785,Error: 'ExactPosition' object has no attribute 'position'
CP091450.1,656273,657619,Error: 'ExactPosition' object has no attribute 'position'
CP091450.1,93212,94558,Error: 'ExactPosition' object has no attribute 'position'
CP091450.1,768315,769661,Error: 'ExactPosition' object has no attribute 'position'
CP091450.1,1195851,1197197,Error: 'ExactPosition' object has no attribute 'position'
CP091450.1,494260,492914,Error: 'ExactPosition' object has no attribute 'position'
CP091450.1,1907321,1907773,Error: 'ExactPosition' object has no attribute 'position'
CP131708.1,340263,338917,Error: 'ExactPosition' object has no attribute 'position'
CP131708.1,747106,748452,Error: 'ExactPosition' object has no attribute 'position'
CP131708.1,2043998,2045344,Error: 'ExactPosition' object has no attribute 'position'
CP131708.1,2006182,2006634,Error: 'ExactPosition' object has no attribute 'position'
CP131707.1,493817,495163,Error: 'ExactPosition' object has no attribute 'position'
CP131707.1,417497,416151,Error: 'ExactPosition' object has no attribute 'position'
CP131707.1,1752369,1753715,Error: 'ExactPosition' object has no attribute 'position'
CP131707.1,889475,890821,Error: 'ExactPosition' object has no attribute 'position'
CP131707.1,1034645,1035991,Error: 'ExactPosition' object has no attribute 'position'
CP131707.1,450983,449637,Error: 'ExactPosition' object has no attribute 'position'
CP131707.1,1961490,1961942,Error: 'ExactPosition' object has no attribute 'position'
CP107038.1,278762,277416,Error: 'ExactPosition' object has no attribute 'position'
CP107038.1,1030946,1032292,Error: 'ExactPosition' object has no attribute 'position'
CP107038.1,1944638,1943292,Error: 'ExactPosition' object has no attribute 'position'
CP107038.1,718894,720240,Error: 'ExactPosition' object has no attribute 'position'
CP107038.1,723967,725313,Error: 'ExactPosition' object has no attribute 'position'
CP107038.1,1663493,1662147,Error: 'ExactPosition' object has no attribute 'position'
CP107038.1,778844,777498,Error: 'ExactPosition' object has no attribute 'position'
CP107038.1,1752332,1753678,Error: 'ExactPosition' object has no attribute 'position'
CP107038.1,672246,670900,Error: 'ExactPosition' object has no attribute 'position'
CP107038.1,219808,218462,Error: 'ExactPosition' object has no attribute 'position'
CP107038.1,829333,830679,Error: 'ExactPosition' object has no attribute 'position'
CP107038.1,966136,964790,Error: 'ExactPosition' object has no attribute 'position'
CP107038.1,1950256,1951602,Error: 'ExactPosition' object has no attribute 'position'
CP107038.1,1809878,1808532,Error: 'ExactPosition' object has no attribute 'position'
CP107038.1,1476361,1477707,Error: 'ExactPosition' object has no attribute 'position'
CP107038.1,2131535,2131987,Error: 'ExactPosition' object has no attribute 'position'
CP035254.1,1994945,1993599,Error: 'ExactPosition' object has no attribute 'position'
CP035254.1,524276,525622,Error: 'ExactPosition' object has no attribute 'position'
CP035254.1,490673,489327,Error: 'ExactPosition' object has no attribute 'position'
CP035254.1,630899,629553,Error: 'ExactPosition' object has no attribute 'position'
CP035254.1,144618,143272,Error: 'ExactPosition' object has no attribute 'position'
CP035254.1,624727,624044,Error: 'ExactPosition' object has no attribute 'position'
CP035254.1,624078,623380,Error: 'ExactPosition' object has no attribute 'position'
CP035254.1,1957569,1958021,Error: 'ExactPosition' object has no attribute 'position'
CP131715.1,1468000,1466654,Error: 'ExactPosition' object has no attribute 'position'
CP131715.1,369701,371047,Error: 'ExactPosition' object has no attribute 'position'
CP131715.1,1050649,1051995,Error: 'ExactPosition' object has no attribute 'position'
CP131715.1,296435,295089,Error: 'ExactPosition' object has no attribute 'position'
CP131715.1,513502,514848,Error: 'ExactPosition' object has no attribute 'position'
CP131715.1,1098803,1100149,Error: 'ExactPosition' object has no attribute 'position'
CP131715.1,1977883,1978335,Error: 'ExactPosition' object has no attribute 'position'
AP028606.1,1130894,1132240,Error: 'ExactPosition' object has no attribute 'position'
AP028606.1,1689143,1690489,Error: 'ExactPosition' object has no attribute 'position'
AP028606.1,14398,15744,Error: 'ExactPosition' object has no attribute 'position'
AP028606.1,1806506,1805160,Error: 'ExactPosition' object has no attribute 'position'
AP028606.1,864119,865465,Error: 'ExactPosition' object has no attribute 'position'
AP028606.1,263272,261926,Error: 'ExactPosition' object has no attribute 'position'
AP028606.1,147845,146499,Error: 'ExactPosition' object has no attribute 'position'
AP028606.1,134500,133154,Error: 'ExactPosition' object has no attribute 'position'
AP028606.1,404563,405909,Error: 'ExactPosition' object has no attribute 'position'
AP028606.1,578092,576746,Error: 'ExactPosition' object has no attribute 'position'
AP028606.1,281758,283104,Error: 'ExactPosition' object has no attribute 'position'
AP028606.1,1155627,1154281,Error: 'ExactPosition' object has no attribute 'position'
AP028606.1,781388,780042,Error: 'ExactPosition' object has no attribute 'position'
AP028606.1,603883,605229,Error: 'ExactPosition' object has no attribute 'position'
AP028606.1,1499129,1497783,Error: 'ExactPosition' object has no attribute 'position'
AP028606.1,1452768,1454114,Error: 'ExactPosition' object has no attribute 'position'
AP028606.1,314890,316236,Error: 'ExactPosition' object has no attribute 'position'
AP028606.1,1572284,1570938,Error: 'ExactPosition' object has no attribute 'position'
AP028606.1,1271314,1270292,Error: 'ExactPosition' object has no attribute 'position'
AP028606.1,1066719,1067750,Error: 'ExactPosition' object has no attribute 'position'
AP028606.1,794532,793501,Error: 'ExactPosition' object has no attribute 'position'
AP028606.1,1270305,1269967,Error: 'ExactPosition' object has no attribute 'position'
AP028606.1,1067732,1068064,Error: 'BeforePosition' object has no attribute 'position'
AP028606.1,793519,793187,Error: 'ExactPosition' object has no attribute 'position'
AP028606.1,1068942,1068256,Error: 'ExactPosition' object has no attribute 'position'
AP028606.1,1066554,1065889,Error: 'ExactPosition' object has no attribute 'position'
AP028606.1,1942597,1943049,Error: 'ExactPosition' object has no attribute 'position'
