allele,accession,start,end
gene_OGC3545_group_849,OR509570.1,16194,17609
gene_OGC3545_group_849,CP137111.1,741240,739831
gene_OGC3545_group_849,AP028609.1,346503,347912
gene_OGC3545_group_849,AP026930.1,324053,325462
gene_OGC3545_group_849,CR931649.1,13078,14487
gene_OGC3545_group_849,CR931701.1,13688,15103
gene_OGC3545_group_849,CR931700.1,11849,13258
gene_OGC3545_group_849,LR216069.1,432512,433927
gene_OGC3545_group_849,KY009533.1,13348,14763
gene_OGC3545_group_849,KX470741.1,13903,15318
gene_OGC3545_group_849,KX470740.1,13903,15318
gene_OGC3545_group_849,KY084477.1,13857,15272
gene_OGC3545_group_849,CR931715.1,14523,15938
gene_OGC3545_group_849,CR931706.1,14654,16069
gene_OGC3545_group_849,CR931704.1,14328,15743
gene_OGC3545_group_849,LR216024.1,385129,386541
gene_OGC3545_group_849,LR536831.1,385585,387000
gene_OGC3545_group_849,CR931667.1,13214,14629
gene_OGC3545_group_849,LR216037.1,368646,370061
gene_OGC3545_group_849,KY084476.1,11276,12691
gene_OGC3545_group_849,KX096820.1,11280,12695
gene_OGC3545_group_849,KX021817.1,11691,13106
gene_OGC3545_group_849,AP028602.1,308035,309450
gene_OGC3545_group_849,AP025939.1,306986,308401
gene_OGC3545_group_849,AP025937.1,307307,308722
gene_OGC3545_group_849,AP025936.1,308006,309421
gene_OGC3545_group_849,CP082820.1,307087,308502
gene_OGC3545_group_849,CR931705.1,12450,13865
gene_OGC3545_group_849,CR931661.1,13820,15235
gene_OGC3545_group_849,LR216049.1,380779,382194
gene_OGC3545_group_849,AP025940.1,340819,342234
gene_OGC3545_group_849,AP025938.1,340815,342230
gene_OGC3545_group_849,MK606434.1,12314,13729
gene_OGC3545_group_849,CP137102.1,686433,685018
gene_OGC3545_group_849,JQ653094.1,12750,14165
gene_OGC3545_group_849,JQ653093.1,12330,13745
gene_OGC3545_group_849,CR931679.1,13528,14943
gene_OGC3545_group_849,EU071709.1,3,1355
gene_OGC3545_group_849,CR931721.1,10977,12392
gene_OGC3545_group_849,CR931707.1,11241,12656
gene_OGC3545_group_849,CP035243.1,362570,363985
gene_OGC3545_group_849,CP035242.1,1946740,1945325
gene_OGC3545_group_849,CR931680.1,13131,14543
gene_OGC3545_group_849,CR931694.1,10837,12249
gene_OGC1922_group_1634,CP137101.1,1434785,1435909
gene_OGC1922_group_1634,LT594600.1,9734,10858
gene_OGC1922_group_1634,AP028610.1,325791,326915
gene_OGC1922_group_1634,AP028605.1,325791,326915
gene_OGC1922_group_1634,AP026917.1,324670,325794
gene_OGC1922_group_1634,CP038251.1,324833,325957
gene_OGC1922_group_1634,CP035244.1,326024,327148
gene_OGC1922_group_1634,CP035235.1,363044,364168
gene_OGC1922_group_1634,CP035234.1,329274,330398
gene_OGC1922_group_1634,LR536835.1,372473,373597
gene_OGC1922_group_1634,CR931682.1,10776,11900
gene_OGC1922_group_1634,CR931681.1,10776,11900
gene_OGC1922_group_1634,CP139825.1,508571,509350
gene_OGC1922_group_1634,CP139825.1,508225,508680
gene_OGC1922_group_1634,CP113266.1,123539,124012
gene_OGC1922_group_1634,LR216028.1,965042,964569
gene_OGC1922_group_1634,CR931716.1,8457,8831
gene_OGC1922_group_1634,CR931720.1,8356,8727
gene_OGC1922_group_1634,CR931649.1,9676,9990
gene_OGC1922_group_1634,AP026930.1,320666,320980
gene_OGC1922_group_1634,CP137111.1,744642,744328
gene_OGC1922_group_1634,AP028609.1,343116,343430
gene_OGC1922_group_1634,OR509589.1,11130,11438
gene_OGC1922_group_1634,OR509588.1,11130,11438
gene_OGC1922_group_1634,OR509587.1,11130,11438
gene_OGC1922_group_1634,OR509586.1,11130,11438
gene_OGC1922_group_1634,OR509585.1,11130,11438
gene_OGC1922_group_1634,OR509584.1,11130,11438
gene_OGC1922_group_1634,OR509583.1,11130,11438
gene_OGC1922_group_1634,OR509582.1,11130,11438
gene_OGC1922_group_1634,OR509581.1,11130,11438
gene_OGC1922_group_1634,OR509580.1,11130,11438
gene_OGC1922_group_1634,OR509579.1,11130,11438
gene_OGC1922_group_1634,OR509578.1,11130,11438
gene_OGC1922_group_1634,OR509577.1,11130,11438
gene_OGC1922_group_1634,OR509576.1,11130,11438
gene_OGC1922_group_1634,OR509575.1,11130,11438
gene_OGC1922_group_1634,OR509574.1,11130,11438
gene_OGC1922_group_1634,OR509573.1,11130,11438
gene_OGC1922_group_1634,OR509572.1,11130,11438
gene_OGC1922_group_1634,OR509571.1,11130,11438
gene_OGC1922_group_1634,OR509570.1,11130,11438
gene_OGC1922_group_1634,CR931651.1,9342,9635
gene_OGC1922_group_1634,CR931711.1,8891,9190
gene_OGC1922_group_1634,CR931700.1,8156,8452
gene_OGC1922_group_1634,CR931701.1,9061,9360
gene_OGC1922_group_1634,CR931699.1,9093,9392
gene_OGC1922_group_1634,CR931652.1,9514,9726
gene_OGC1922_group_1634,CR931650.1,9485,9697
gene_OGC1922_group_1634,LR216024.1,381842,382054
gene_OGC1922_group_1634,HE651321.1,9017,9316
gene_OGC1606_group_1393,CP035234.1,1024331,1025677
gene_OGC1606_group_1393,CP035234.1,1086856,1088202
gene_OGC1606_group_1393,CP035234.1,178279,179625
gene_OGC1606_group_1393,CP035234.1,231298,232644
gene_OGC1606_group_1393,CP035234.1,1034499,1035845
gene_OGC1606_group_1393,CP035234.1,1017380,1016034
gene_OGC1606_group_1393,CP035234.1,1648294,1649640
gene_OGC1606_group_1393,CP035234.1,701707,700361
gene_OGC1606_group_1393,CP035234.1,197361,198707
gene_OGC1606_group_1393,CP035234.1,905913,904567
gene_OGC1606_group_1393,CP035234.1,1344593,1345939
gene_OGC1606_group_1393,CP035234.1,138836,137490
gene_OGC1606_group_1393,CP035234.1,343872,342526
gene_OGC1606_group_1393,CP035234.1,1806378,1805032
gene_OGC1606_group_1393,CP035234.1,1952892,1953344
gene_OGC1606_group_1393,CP139825.1,1232735,1234081
gene_OGC1606_group_1393,CP139825.1,833951,832605
gene_OGC1606_group_1393,CP139825.1,376334,377680
gene_OGC1606_group_1393,CP139825.1,410271,411617
gene_OGC1606_group_1393,CP139825.1,1793142,1794488
gene_OGC1606_group_1393,CP139825.1,1536342,1534996
gene_OGC1606_group_1393,CP139825.1,521399,520053
gene_OGC1606_group_1393,CP139825.1,1489032,1490378
gene_OGC1606_group_1393,CP139825.1,1948271,1946925
gene_OGC1606_group_1393,CP139825.1,878127,877348
gene_OGC1606_group_1393,CP139825.1,1080043,1079276
gene_OGC1606_group_1393,CP139825.1,1079276,1078698
gene_OGC1606_group_1393,CP139825.1,877355,876780
gene_OGC1606_group_1393,CP139825.1,26729,27181
gene_OGC1606_group_1393,CP035244.1,194022,195368
gene_OGC1606_group_1393,CP035244.1,227959,229305
gene_OGC1606_group_1393,CP035244.1,1023043,1024389
gene_OGC1606_group_1393,CP035244.1,1007632,1006286
gene_OGC1606_group_1393,CP035244.1,1637025,1638371
gene_OGC1606_group_1393,CP035244.1,692522,691176
gene_OGC1606_group_1393,CP035244.1,894427,893081
gene_OGC1606_group_1393,CP035244.1,977024,978370
gene_OGC1606_group_1393,CP035244.1,1074131,1075477
gene_OGC1606_group_1393,CP035244.1,1330453,1331799
gene_OGC1606_group_1393,CP035244.1,1908851,1907505
gene_OGC1606_group_1393,CP035244.1,192437,193783
gene_OGC1606_group_1393,CP035244.1,339199,337853
gene_OGC1606_group_1393,CP035244.1,1793339,1792269
gene_OGC1606_group_1393,CP035244.1,1793616,1793326
gene_OGC1606_group_1393,CP035244.1,1941839,1942291
gene_OGC1606_group_1393,CP035235.1,997996,996650
gene_OGC1606_group_1393,CP035235.1,264978,266324
gene_OGC1606_group_1393,CP035235.1,1065764,1067110
gene_OGC1606_group_1393,CP035235.1,1050353,1049007
gene_OGC1606_group_1393,CP035235.1,1686446,1687792
gene_OGC1606_group_1393,CP035235.1,738546,737200
gene_OGC1606_group_1393,CP035235.1,1381411,1382757
gene_OGC1606_group_1393,CP035235.1,231040,232386
gene_OGC1606_group_1393,CP035235.1,760208,761554
gene_OGC1606_group_1393,CP035235.1,1177201,1178547
gene_OGC1606_group_1393,CP035235.1,174223,172877
gene_OGC1606_group_1393,CP035235.1,377642,376296
gene_OGC1606_group_1393,CP035235.1,1845966,1844620
gene_OGC1606_group_1393,CP035235.1,1993902,1994354
gene_OGC1606_group_1393,CP157351.1,1947114,1948460
gene_OGC1606_group_1393,CP157351.1,124062,125408
gene_OGC1606_group_1393,CP157351.1,642947,644293
gene_OGC1606_group_1393,CP157351.1,173090,172638
gene_OGC1606_group_1393,AP028610.1,226127,227473
gene_OGC1606_group_1393,AP028610.1,1608443,1609789
gene_OGC1606_group_1393,AP028610.1,693978,692632
gene_OGC1606_group_1393,AP028610.1,192190,193536
gene_OGC1606_group_1393,AP028610.1,895622,894276
gene_OGC1606_group_1393,AP028610.1,1048086,1049432
gene_OGC1606_group_1393,AP028610.1,1351724,1350378
gene_OGC1606_group_1393,AP028610.1,1304413,1305759
gene_OGC1606_group_1393,AP028610.1,338966,337620
gene_OGC1606_group_1393,AP028610.1,1763305,1762235
gene_OGC1606_group_1393,AP028610.1,315777,314746
gene_OGC1606_group_1393,AP028610.1,314764,314432
gene_OGC1606_group_1393,AP028610.1,1763582,1763292
gene_OGC1606_group_1393,AP028610.1,1910097,1910549
gene_OGC1606_group_1393,AP028605.1,226127,227473
gene_OGC1606_group_1393,AP028605.1,1608443,1609789
gene_OGC1606_group_1393,AP028605.1,693978,692632
gene_OGC1606_group_1393,AP028605.1,192190,193536
gene_OGC1606_group_1393,AP028605.1,895622,894276
gene_OGC1606_group_1393,AP028605.1,1048086,1049432
gene_OGC1606_group_1393,AP028605.1,1351724,1350378
gene_OGC1606_group_1393,AP028605.1,1304413,1305759
gene_OGC1606_group_1393,AP028605.1,338966,337620
gene_OGC1606_group_1393,AP028605.1,1763305,1762235
gene_OGC1606_group_1393,AP028605.1,315777,314746
gene_OGC1606_group_1393,AP028605.1,314764,314432
gene_OGC1606_group_1393,AP028605.1,1763582,1763292
gene_OGC1606_group_1393,AP028605.1,1910097,1910549
gene_OGC1606_group_1393,AP026917.1,226050,227396
gene_OGC1606_group_1393,AP026917.1,1020089,1021435
gene_OGC1606_group_1393,AP026917.1,1039759,1041105
gene_OGC1606_group_1393,AP026917.1,1004678,1003332
gene_OGC1606_group_1393,AP026917.1,1631353,1632699
gene_OGC1606_group_1393,AP026917.1,1329155,1330501
gene_OGC1606_group_1393,AP026917.1,691183,689837
gene_OGC1606_group_1393,AP026917.1,192113,193459
gene_OGC1606_group_1393,AP026917.1,893179,891833
gene_OGC1606_group_1393,AP026917.1,1072834,1074180
gene_OGC1606_group_1393,AP026917.1,1748349,1747003
gene_OGC1606_group_1393,AP026917.1,337845,336499
gene_OGC1606_group_1393,AP026917.1,1788023,1786953
gene_OGC1606_group_1393,AP026917.1,1788300,1788010
gene_OGC1606_group_1393,AP026917.1,1924699,1925151
gene_OGC1606_group_1393,CP038251.1,226775,228121
gene_OGC1606_group_1393,CP038251.1,192838,194184
gene_OGC1606_group_1393,CP038251.1,899921,898575
gene_OGC1606_group_1393,CP038251.1,1357644,1356298
gene_OGC1606_group_1393,CP038251.1,1310333,1311679
gene_OGC1606_group_1393,CP038251.1,1299253,1300599
gene_OGC1606_group_1393,CP038251.1,1614228,1615574
gene_OGC1606_group_1393,CP038251.1,496316,497662
gene_OGC1606_group_1393,CP038251.1,1052381,1053727
gene_OGC1606_group_1393,CP038251.1,807684,809030
gene_OGC1606_group_1393,CP038251.1,338008,336662
gene_OGC1606_group_1393,CP038251.1,1769190,1768120
gene_OGC1606_group_1393,CP038251.1,1769467,1769177
gene_OGC1606_group_1393,CP038251.1,695755,694901
gene_OGC1606_group_1393,CP038251.1,696249,695677
gene_OGC1606_group_1393,CP038251.1,1915982,1916434
gene_OGC1606_group_1393,AP026920.1,2093066,2091720
gene_OGC1606_group_1393,AP026920.1,912135,913481
gene_OGC1606_group_1393,AP026920.1,1615806,1614460
gene_OGC1606_group_1393,AP026920.1,2044038,2044490
gene_OGC1606_group_1393,CP002176.1,2124483,2123137
gene_OGC1606_group_1393,CP002176.1,1605573,1604227
gene_OGC1606_group_1393,CP002176.1,2075456,2075908
gene_OGC1606_group_1393,LR216057.1,778235,776889
gene_OGC1606_group_1393,LR216057.1,1930663,1931064
gene_OGC1606_group_1393,CP155539.1,66718,68064
gene_OGC1606_group_1393,CP155539.1,818347,817001
gene_OGC1606_group_1393,CP155539.1,657085,655739
gene_OGC1606_group_1393,CP155539.1,882167,883513
gene_OGC1606_group_1393,CP155539.1,745440,744094
gene_OGC1606_group_1393,CP155539.1,1855287,1853941
gene_OGC1606_group_1393,CP155539.1,895285,896631
gene_OGC1606_group_1393,CP155539.1,1476297,1477643
gene_OGC1606_group_1393,CP155539.1,1682004,1683350
gene_OGC1606_group_1393,CP155539.1,1837642,1838988
gene_OGC1606_group_1393,CP155539.1,797937,796591
gene_OGC1606_group_1393,CP155539.1,166257,165808
gene_OGC1606_group_1393,CP025256.1,2104795,2103449
gene_OGC1606_group_1393,CP025256.1,1338006,1339352
gene_OGC1606_group_1393,CP025256.1,1499268,1500614
gene_OGC1606_group_1393,CP025256.1,1274187,1272841
gene_OGC1606_group_1393,CP025256.1,1410913,1412259
gene_OGC1606_group_1393,CP025256.1,301055,302401
gene_OGC1606_group_1393,CP025256.1,1261069,1259723
gene_OGC1606_group_1393,CP025256.1,680056,678710
gene_OGC1606_group_1393,CP025256.1,474338,472992
gene_OGC1606_group_1393,CP025256.1,318700,317354
gene_OGC1606_group_1393,CP025256.1,1358416,1359762
gene_OGC1606_group_1393,CP025256.1,2005256,2005705
gene_OGC1606_group_1393,CP089948.1,2089896,2088550
gene_OGC1606_group_1393,CP089948.1,1338267,1339613
gene_OGC1606_group_1393,CP089948.1,1499529,1500875
gene_OGC1606_group_1393,CP089948.1,1274447,1273101
gene_OGC1606_group_1393,CP089948.1,1411174,1412520
gene_OGC1606_group_1393,CP089948.1,301315,302661
gene_OGC1606_group_1393,CP089948.1,1261329,1259983
gene_OGC1606_group_1393,CP089948.1,680317,678971
gene_OGC1606_group_1393,CP089948.1,474598,473252
gene_OGC1606_group_1393,CP089948.1,318960,317614
gene_OGC1606_group_1393,CP089948.1,1358677,1360023
gene_OGC1606_group_1393,CP089948.1,1990357,1990806
gene_OGC1606_group_1393,CP035239.1,2089887,2088541
gene_OGC1606_group_1393,CP035239.1,1338267,1339613
gene_OGC1606_group_1393,CP035239.1,1499527,1500873
gene_OGC1606_group_1393,CP035239.1,1274447,1273101
gene_OGC1606_group_1393,CP035239.1,1411174,1412520
gene_OGC1606_group_1393,CP035239.1,301316,302662
gene_OGC1606_group_1393,CP035239.1,1261329,1259983
gene_OGC1606_group_1393,CP035239.1,680318,678972
gene_OGC1606_group_1393,CP035239.1,474599,473253
gene_OGC1606_group_1393,CP035239.1,318961,317615
gene_OGC1606_group_1393,CP035239.1,1358677,1360023
gene_OGC1606_group_1393,CP035239.1,1990348,1990797
gene_OGC1606_group_1393,AE005672.3,2097085,2095739
gene_OGC1606_group_1393,AE005672.3,1338003,1339349
gene_OGC1606_group_1393,AE005672.3,1499265,1500611
gene_OGC1606_group_1393,AE005672.3,1274184,1272838
gene_OGC1606_group_1393,AE005672.3,1410910,1412256
gene_OGC1606_group_1393,AE005672.3,301056,302402
gene_OGC1606_group_1393,AE005672.3,1261066,1259720
gene_OGC1606_group_1393,AE005672.3,680057,678711
gene_OGC1606_group_1393,AE005672.3,474340,472994
gene_OGC1606_group_1393,AE005672.3,318701,317355
gene_OGC1606_group_1393,AE005672.3,1358413,1359759
gene_OGC1606_group_1393,AE005672.3,1997547,1997996
gene_OGC1606_group_1393,CP137111.1,1710034,1708688
gene_OGC1606_group_1393,CP137111.1,1218248,1217847
gene_OGC1606_group_1393,CP035253.1,484850,486196
gene_OGC1606_group_1393,CP035253.1,585254,583908
gene_OGC1606_group_1393,CP035253.1,451267,449921
gene_OGC1606_group_1393,CP035253.1,105201,103855
gene_OGC1606_group_1393,CP035253.1,591426,590080
gene_OGC1606_group_1393,CP035253.1,1971533,1971985
gene_OGC1606_group_1393,CP035247.1,1830459,1829113
gene_OGC1606_group_1393,CP035247.1,1072238,1073584
gene_OGC1606_group_1393,CP035247.1,1746320,1744974
gene_OGC1606_group_1393,CP035247.1,1212656,1211310
gene_OGC1606_group_1393,CP035247.1,867495,868841
gene_OGC1606_group_1393,CP035247.1,1008062,1009408
gene_OGC1606_group_1393,CP035247.1,147706,146360
gene_OGC1606_group_1393,CP035247.1,134361,133015
gene_OGC1606_group_1393,CP035247.1,406011,407357
gene_OGC1606_group_1393,CP035247.1,797902,796556
gene_OGC1606_group_1393,CP035247.1,579438,578092
gene_OGC1606_group_1393,CP035247.1,283149,284495
gene_OGC1606_group_1393,CP035247.1,1096969,1095623
gene_OGC1606_group_1393,CP035247.1,1517275,1518621
gene_OGC1606_group_1393,CP035247.1,784757,783411
gene_OGC1606_group_1393,CP035247.1,14398,15744
gene_OGC1606_group_1393,CP035247.1,605230,606576
gene_OGC1606_group_1393,CP035247.1,643397,644743
gene_OGC1606_group_1393,CP035247.1,247496,246150
gene_OGC1606_group_1393,CP035247.1,1438804,1437458
gene_OGC1606_group_1393,CP035247.1,1392443,1393789
gene_OGC1606_group_1393,CP035247.1,264663,263317
gene_OGC1606_group_1393,CP035247.1,316329,317675
gene_OGC1606_group_1393,CP035247.1,1511959,1510613
gene_OGC1606_group_1393,CP035247.1,1010286,1009600
gene_OGC1606_group_1393,CP035247.1,1007897,1007232
gene_OGC1606_group_1393,CP035247.1,1884224,1884676
gene_OGC1606_group_1393,LR216050.1,2030392,2029046
gene_OGC1606_group_1393,LR216050.1,1855669,1854851
gene_OGC1606_group_1393,LR216050.1,1708082,1707618
gene_OGC1606_group_1393,LR216050.1,1891363,1891815
gene_OGC1606_group_1393,CP113115.1,1557588,1556242
gene_OGC1606_group_1393,CP113115.1,2177483,2176137
gene_OGC1606_group_1393,CP113115.1,868905,867559
gene_OGC1606_group_1393,CP113115.1,409538,408192
gene_OGC1606_group_1393,CP113115.1,1448059,1449405
gene_OGC1606_group_1393,CP113115.1,252240,250894
gene_OGC1606_group_1393,CP113115.1,1780624,1779278
gene_OGC1606_group_1393,CP113115.1,560746,562092
gene_OGC1606_group_1393,CP113115.1,1596094,1597440
gene_OGC1606_group_1393,CP113115.1,623878,623426
gene_OGC1606_group_1393,CP113114.1,1143390,1142044
gene_OGC1606_group_1393,CP113114.1,87986,89332
gene_OGC1606_group_1393,CP113114.1,629985,631331
gene_OGC1606_group_1393,CP113114.1,1936676,1938022
gene_OGC1606_group_1393,CP113114.1,273026,274372
gene_OGC1606_group_1393,CP113114.1,1033861,1035207
gene_OGC1606_group_1393,CP113114.1,2247463,2246117
gene_OGC1606_group_1393,CP113114.1,1181842,1183188
gene_OGC1606_group_1393,CP113114.1,1026772,1028070
gene_OGC1606_group_1393,CP113114.1,2184297,2184749
gene_OGC1606_group_1393,CP091450.1,1067035,1065689
gene_OGC1606_group_1393,CP091450.1,1815965,1817311
gene_OGC1606_group_1393,CP091450.1,711518,710172
gene_OGC1606_group_1393,CP091450.1,1312543,1313889
gene_OGC1606_group_1393,CP091450.1,1457046,1455700
gene_OGC1606_group_1393,CP091450.1,1668844,1670190
gene_OGC1606_group_1393,CP091450.1,651200,652546
gene_OGC1606_group_1393,CP091450.1,914131,912785
gene_OGC1606_group_1393,CP091450.1,656273,657619
gene_OGC1606_group_1393,CP091450.1,93212,94558
gene_OGC1606_group_1393,CP091450.1,768315,769661
gene_OGC1606_group_1393,CP091450.1,1195851,1197197
gene_OGC1606_group_1393,CP091450.1,494260,492914
gene_OGC1606_group_1393,CP091450.1,1907321,1907773
gene_OGC1606_group_1393,CP131708.1,340263,338917
gene_OGC1606_group_1393,CP131708.1,747106,748452
gene_OGC1606_group_1393,CP131708.1,2043998,2045344
gene_OGC1606_group_1393,CP131708.1,2006182,2006634
gene_OGC1606_group_1393,CP131707.1,493817,495163
gene_OGC1606_group_1393,CP131707.1,417497,416151
gene_OGC1606_group_1393,CP131707.1,1752369,1753715
gene_OGC1606_group_1393,CP131707.1,889475,890821
gene_OGC1606_group_1393,CP131707.1,1034645,1035991
gene_OGC1606_group_1393,CP131707.1,450983,449637
gene_OGC1606_group_1393,CP131707.1,1961490,1961942
gene_OGC1606_group_1393,CP107038.1,278762,277416
gene_OGC1606_group_1393,CP107038.1,1030946,1032292
gene_OGC1606_group_1393,CP107038.1,1944638,1943292
gene_OGC1606_group_1393,CP107038.1,718894,720240
gene_OGC1606_group_1393,CP107038.1,723967,725313
gene_OGC1606_group_1393,CP107038.1,1663493,1662147
gene_OGC1606_group_1393,CP107038.1,778844,777498
gene_OGC1606_group_1393,CP107038.1,1752332,1753678
gene_OGC1606_group_1393,CP107038.1,672246,670900
gene_OGC1606_group_1393,CP107038.1,219808,218462
gene_OGC1606_group_1393,CP107038.1,829333,830679
gene_OGC1606_group_1393,CP107038.1,966136,964790
gene_OGC1606_group_1393,CP107038.1,1950256,1951602
gene_OGC1606_group_1393,CP107038.1,1809878,1808532
gene_OGC1606_group_1393,CP107038.1,1476361,1477707
gene_OGC1606_group_1393,CP107038.1,2131535,2131987
gene_OGC1606_group_1393,CP035254.1,1994945,1993599
gene_OGC1606_group_1393,CP035254.1,524276,525622
gene_OGC1606_group_1393,CP035254.1,490673,489327
gene_OGC1606_group_1393,CP035254.1,630899,629553
gene_OGC1606_group_1393,CP035254.1,144618,143272
gene_OGC1606_group_1393,CP035254.1,624727,624044
gene_OGC1606_group_1393,CP035254.1,624078,623380
gene_OGC1606_group_1393,CP035254.1,1957569,1958021
gene_OGC1606_group_1393,CP131715.1,1468000,1466654
gene_OGC1606_group_1393,CP131715.1,369701,371047
gene_OGC1606_group_1393,CP131715.1,1050649,1051995
gene_OGC1606_group_1393,CP131715.1,296435,295089
gene_OGC1606_group_1393,CP131715.1,513502,514848
gene_OGC1606_group_1393,CP131715.1,1098803,1100149
gene_OGC1606_group_1393,CP131715.1,1977883,1978335
gene_OGC1606_group_1393,AP028606.1,1130894,1132240
gene_OGC1606_group_1393,AP028606.1,1689143,1690489
gene_OGC1606_group_1393,AP028606.1,14398,15744
gene_OGC1606_group_1393,AP028606.1,1806506,1805160
gene_OGC1606_group_1393,AP028606.1,864119,865465
gene_OGC1606_group_1393,AP028606.1,263272,261926
gene_OGC1606_group_1393,AP028606.1,147845,146499
gene_OGC1606_group_1393,AP028606.1,134500,133154
gene_OGC1606_group_1393,AP028606.1,404563,405909
gene_OGC1606_group_1393,AP028606.1,578092,576746
gene_OGC1606_group_1393,AP028606.1,281758,283104
gene_OGC1606_group_1393,AP028606.1,1155627,1154281
gene_OGC1606_group_1393,AP028606.1,781388,780042
gene_OGC1606_group_1393,AP028606.1,603883,605229
gene_OGC1606_group_1393,AP028606.1,1499129,1497783
gene_OGC1606_group_1393,AP028606.1,1452768,1454114
gene_OGC1606_group_1393,AP028606.1,314890,316236
gene_OGC1606_group_1393,AP028606.1,1572284,1570938
